order_id,item_id,product_id,quantity,list_price,discount,gross_sales,discount_amount,net_sales,unit_net_price,order_line_key
894,1,101,2,339.99,0.2,679.98,135.996,543.984,271.992,894-1
895,1,106,1,449.99,0.07,449.99,31.499300000000005,418.4907,418.4907,895-1
896,1,91,2,349.99,0.05,699.98,34.999,664.981,332.4905,896-1
896,2,10,1,1549.0,0.05,1549.0,77.45,1471.55,1471.55,896-2
897,1,105,1,533.99,0.05,533.99,26.6995,507.2905,507.2905,897-1
897,2,96,1,349.99,0.05,349.99,17.4995,332.4905,332.4905,897-2
898,1,45,2,869.99,0.2,1739.98,347.99600000000004,1391.984,695.9920000000001,898-1
898,2,16,1,599.99,0.07,599.99,41.999300000000005,557.9907000000001,557.9907,898-2
898,3,57,2,1999.99,0.2,3999.98,799.9960000000001,3199.984,1599.9920000000002,898-3
898,4,69,2,416.99,0.07,833.98,58.378600000000006,775.6014,387.8007,898-4
899,1,59,2,2599.99,0.1,5199.98,519.9979999999999,4679.982,2339.991,899-1
899,2,17,1,429.0,0.1,429.0,42.900000000000006,386.1,386.1,899-2
899,3,6,1,469.99,0.2,469.99,93.998,375.992,375.992,899-3
900,1,26,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,900-1
900,2,108,1,449.99,0.07,449.99,31.499300000000005,418.4907,418.4907,900-2
900,3,89,1,209.99,0.2,209.99,41.998000000000005,167.99200000000002,167.99200000000002,900-3
900,4,61,2,4999.99,0.05,9999.98,499.999,9499.981,4749.9905,900-4
900,5,28,2,2499.99,0.07,4999.98,349.9986,4649.9814,2324.9907,900-5
901,1,50,1,5999.99,0.2,5999.99,1199.998,4799.992,4799.992,901-1
901,2,43,1,5299.99,0.07,5299.99,370.9993,4928.990699999999,4928.990699999999,901-2
902,1,38,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,902-1
902,2,92,1,209.99,0.07,209.99,14.699300000000003,195.29070000000002,195.2907,902-2
902,3,12,1,549.99,0.2,549.99,109.998,439.992,439.992,902-3
902,4,76,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,902-4
903,1,31,2,1632.99,0.07,3265.98,228.61860000000001,3037.3614,1518.6807,903-1
903,2,48,2,1499.99,0.05,2999.98,149.999,2849.981,1424.9904999999999,903-2
904,1,36,2,832.99,0.1,1665.98,166.598,1499.382,749.691,904-1
904,2,51,2,6499.99,0.07,12999.98,909.9986,12089.981399999999,6044.990699999999,904-2
904,3,92,2,209.99,0.2,419.98,83.99600000000001,335.98400000000004,167.99200000000002,904-3
904,4,13,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,904-4
905,1,67,1,250.99,0.1,250.99,25.099000000000004,225.89100000000002,225.89100000000002,905-1
905,2,62,2,3499.99,0.05,6999.98,349.999,6649.981,3324.9904999999994,905-2
905,3,42,2,2299.99,0.2,4599.98,919.996,3679.9839999999995,1839.992,905-3
905,4,20,1,599.99,0.2,599.99,119.998,479.992,479.992,905-4
906,1,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,906-1
906,2,28,2,2499.99,0.07,4999.98,349.9986,4649.9814,2324.9907,906-2
906,3,46,1,1409.99,0.05,1409.99,70.4995,1339.4905,1339.4904999999999,906-3
906,4,102,2,489.99,0.1,979.98,97.998,881.982,440.99100000000004,906-4
906,5,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,906-5
907,1,84,2,109.99,0.07,219.98,15.3986,204.5814,102.29069999999999,907-1
907,2,65,1,346.99,0.07,346.99,24.289300000000004,322.7007,322.7007,907-2
908,1,41,1,1469.99,0.2,1469.99,293.998,1175.992,1175.992,908-1
908,2,94,1,249.99,0.1,249.99,24.999000000000002,224.991,224.991,908-2
908,3,102,2,489.99,0.1,979.98,97.998,881.982,440.99100000000004,908-3
909,1,5,1,1320.99,0.2,1320.99,264.19800000000004,1056.792,1056.7920000000001,909-1
910,1,23,1,299.99,0.1,299.99,29.999000000000002,269.991,269.99100000000004,910-1
911,1,66,2,250.99,0.05,501.98,25.099000000000004,476.88100000000003,238.4405,911-1
911,2,106,1,449.99,0.05,449.99,22.4995,427.4905,427.4905,911-2
911,3,91,2,349.99,0.05,699.98,34.999,664.981,332.4905,911-3
911,4,49,1,3499.99,0.2,3499.99,699.998,2799.9919999999997,2799.992,911-4
912,1,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,912-1
912,2,71,2,416.99,0.05,833.98,41.699000000000005,792.2810000000001,396.1405,912-2
912,3,101,1,339.99,0.05,339.99,16.9995,322.9905,322.9905,912-3
912,4,2,2,749.99,0.2,1499.98,299.99600000000004,1199.984,599.9920000000001,912-4
913,1,90,2,209.99,0.1,419.98,41.998000000000005,377.982,188.991,913-1
913,2,24,2,549.99,0.05,1099.98,54.999,1044.981,522.4905,913-2
914,1,38,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,914-1
914,2,20,2,599.99,0.2,1199.98,239.996,959.984,479.992,914-2
914,3,106,1,449.99,0.05,449.99,22.4995,427.4905,427.4905,914-3
914,4,46,1,1409.99,0.1,1409.99,140.999,1268.991,1268.991,914-4
915,1,64,1,489.99,0.05,489.99,24.4995,465.4905,465.4905,915-1
915,2,48,1,1499.99,0.07,1499.99,104.9993,1394.9907,1394.9906999999998,915-2
915,3,42,1,2299.99,0.2,2299.99,459.998,1839.9919999999997,1839.992,915-3
915,4,2,1,749.99,0.07,749.99,52.499300000000005,697.4907000000001,697.4907,915-4
916,1,92,1,209.99,0.2,209.99,41.998000000000005,167.99200000000002,167.99200000000002,916-1
917,1,41,1,1469.99,0.07,1469.99,102.89930000000001,1367.0907,1367.0907,917-1
918,1,91,1,349.99,0.2,349.99,69.998,279.992,279.992,918-1
918,2,31,1,1632.99,0.1,1632.99,163.299,1469.691,1469.691,918-2
918,3,4,2,2899.99,0.07,5799.98,405.9986,5393.9814,2696.9907,918-3
919,1,7,1,3999.99,0.07,3999.99,279.9993,3719.9907,3719.9906999999994,919-1
919,2,44,1,539.99,0.1,539.99,53.999,485.991,485.99100000000004,919-2
920,1,76,1,299.99,0.05,299.99,14.999500000000001,284.9905,284.9905,920-1
920,2,39,2,1499.99,0.07,2999.98,209.9986,2789.9814,1394.9906999999998,920-2
920,3,78,1,647.99,0.05,647.99,32.3995,615.5905,615.5905,920-3
920,4,80,2,761.99,0.07,1523.98,106.67860000000002,1417.3014,708.6506999999999,920-4
921,1,77,1,799.99,0.2,799.99,159.99800000000002,639.992,639.9920000000001,921-1
921,2,75,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,921-2
921,3,48,1,1499.99,0.1,1499.99,149.999,1349.991,1349.991,921-3
922,1,68,1,449.99,0.2,449.99,89.998,359.992,359.992,922-1
922,2,73,1,749.99,0.2,749.99,149.99800000000002,599.992,599.9920000000001,922-2
922,3,86,1,149.99,0.1,149.99,14.999000000000002,134.991,134.991,922-3
923,1,74,2,439.99,0.05,879.98,43.999,835.981,417.9905,923-1
923,2,6,1,469.99,0.1,469.99,46.999,422.991,422.99100000000004,923-2
924,1,97,2,349.99,0.2,699.98,139.996,559.984,279.992,924-1
924,2,36,1,832.99,0.2,832.99,166.598,666.392,666.392,924-2
925,1,97,1,349.99,0.07,349.99,24.4993,325.4907,325.4907,925-1
925,2,62,2,3499.99,0.2,6999.98,1399.996,5599.9839999999995,2799.992,925-2
926,1,37,2,379.99,0.2,759.98,151.996,607.984,303.992,926-1
927,1,74,2,439.99,0.1,879.98,87.998,791.982,395.99100000000004,927-1
927,2,16,2,599.99,0.2,1199.98,239.996,959.984,479.992,927-2
927,3,50,1,5999.99,0.1,5999.99,599.999,5399.991,5399.991,927-3
927,4,3,1,999.99,0.1,999.99,99.99900000000001,899.991,899.991,927-4
927,5,43,1,5299.99,0.07,5299.99,370.9993,4928.990699999999,4928.990699999999,927-5
928,1,71,2,416.99,0.05,833.98,41.699000000000005,792.2810000000001,396.1405,928-1
928,2,83,1,149.99,0.2,149.99,29.998000000000005,119.992,119.99200000000002,928-2
929,1,82,1,659.99,0.2,659.99,131.99800000000002,527.992,527.9920000000001,929-1
929,2,63,2,3499.99,0.1,6999.98,699.998,6299.982,3149.991,929-2
929,3,24,1,549.99,0.05,549.99,27.4995,522.4905,522.4905,929-3
930,1,56,2,5499.99,0.07,10999.98,769.9986,10229.981399999999,5114.990699999999,930-1
930,2,82,1,659.99,0.07,659.99,46.19930000000001,613.7907,613.7907,930-2
930,3,60,1,1559.99,0.1,1559.99,155.99900000000002,1403.991,1403.991,930-3
930,4,65,2,346.99,0.05,693.98,34.699000000000005,659.2810000000001,329.6405,930-4
930,5,51,2,6499.99,0.1,12999.98,1299.998,11699.982,5849.991,930-5
931,1,49,2,3499.99,0.07,6999.98,489.9986,6509.9814,3254.9906999999994,931-1
931,2,76,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,931-2
932,1,74,1,439.99,0.05,439.99,21.9995,417.9905,417.9905,932-1
933,1,77,1,799.99,0.07,799.99,55.999300000000005,743.9907000000001,743.9907,933-1
933,2,21,1,269.99,0.2,269.99,53.998000000000005,215.99200000000002,215.99200000000002,933-2
933,3,75,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,933-3
934,1,35,2,832.99,0.05,1665.98,83.299,1582.681,791.3405,934-1
934,2,48,1,1499.99,0.05,1499.99,74.9995,1424.9905,1424.9904999999999,934-2
934,3,18,1,449.0,0.1,449.0,44.900000000000006,404.1,404.1,934-3
934,4,61,1,4999.99,0.07,4999.99,349.9993,4649.990699999999,4649.990699999999,934-4
934,5,56,2,5499.99,0.2,10999.98,2199.996,8799.984,4399.992,934-5
935,1,65,2,346.99,0.2,693.98,138.79600000000002,555.184,277.59200000000004,935-1
935,2,76,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,935-2
935,3,6,1,469.99,0.07,469.99,32.899300000000004,437.0907,437.09069999999997,935-3
935,4,38,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,935-4
936,1,70,1,659.99,0.1,659.99,65.99900000000001,593.991,593.991,936-1
936,2,44,1,539.99,0.07,539.99,37.7993,502.1907,502.1907,936-2
937,1,108,2,449.99,0.1,899.98,89.998,809.982,404.99100000000004,937-1
937,2,51,2,6499.99,0.07,12999.98,909.9986,12089.981399999999,6044.990699999999,937-2
937,3,58,2,4999.99,0.07,9999.98,699.9986,9299.981399999999,4649.990699999999,937-3
937,4,28,2,2499.99,0.07,4999.98,349.9986,4649.9814,2324.9907,937-4
937,5,66,1,250.99,0.2,250.99,50.19800000000001,200.792,200.79200000000003,937-5
938,1,4,1,2899.99,0.05,2899.99,144.99949999999998,2754.9905,2754.9905,938-1
938,2,13,1,269.99,0.05,269.99,13.499500000000001,256.4905,256.4905,938-2
939,1,5,1,1320.99,0.1,1320.99,132.09900000000002,1188.891,1188.891,939-1
939,2,107,2,416.99,0.2,833.98,166.79600000000002,667.184,333.59200000000004,939-2
940,1,75,2,599.99,0.2,1199.98,239.996,959.984,479.992,940-1
941,1,25,1,499.99,0.1,499.99,49.999,449.991,449.99100000000004,941-1
941,2,102,2,489.99,0.05,979.98,48.999,930.981,465.4905,941-2
941,3,11,2,1680.99,0.07,3361.98,235.3386,3126.6414,1563.3207,941-3
942,1,98,2,489.99,0.05,979.98,48.999,930.981,465.4905,942-1
942,2,110,2,470.99,0.1,941.98,94.19800000000001,847.782,423.891,942-2
942,3,35,2,832.99,0.07,1665.98,116.61860000000001,1549.3614,774.6807,942-3
942,4,103,1,551.99,0.05,551.99,27.599500000000003,524.3905,524.3905,942-4
942,5,100,1,489.99,0.05,489.99,24.4995,465.4905,465.4905,942-5
943,1,25,1,499.99,0.2,499.99,99.998,399.992,399.992,943-1
943,2,82,1,659.99,0.2,659.99,131.99800000000002,527.992,527.9920000000001,943-2
944,1,29,2,999.99,0.07,1999.98,139.9986,1859.9814000000001,929.9907,944-1
944,2,16,2,599.99,0.1,1199.98,119.998,1079.982,539.991,944-2
944,3,70,2,659.99,0.2,1319.98,263.99600000000004,1055.984,527.9920000000001,944-3
944,4,85,2,329.99,0.2,659.98,131.996,527.984,263.992,944-4
944,5,69,2,416.99,0.07,833.98,58.378600000000006,775.6014,387.8007,944-5
945,1,105,1,533.99,0.05,533.99,26.6995,507.2905,507.2905,945-1
945,2,94,2,249.99,0.2,499.98,99.99600000000001,399.98400000000004,199.99200000000002,945-2
945,3,34,2,469.99,0.05,939.98,46.999,892.981,446.4905,945-3
945,4,44,2,539.99,0.1,1079.98,107.998,971.982,485.99100000000004,945-4
945,5,50,2,5999.99,0.05,11999.98,599.999,11399.981,5699.9905,945-5
946,1,7,1,3999.99,0.1,3999.99,399.999,3599.991,3599.991,946-1
946,2,85,2,329.99,0.2,659.98,131.996,527.984,263.992,946-2
946,3,62,1,3499.99,0.05,3499.99,174.9995,3324.9905,3324.9904999999994,946-3
946,4,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,946-4
946,5,56,2,5499.99,0.07,10999.98,769.9986,10229.981399999999,5114.990699999999,946-5
947,1,32,1,469.99,0.05,469.99,23.4995,446.4905,446.4905,947-1
947,2,42,2,2299.99,0.07,4599.98,321.9986,4277.9814,2138.9907,947-2
947,3,44,1,539.99,0.07,539.99,37.7993,502.1907,502.1907,947-3
948,1,23,2,299.99,0.2,599.98,119.99600000000001,479.98400000000004,239.99200000000002,948-1
948,2,20,2,599.99,0.1,1199.98,119.998,1079.982,539.991,948-2
948,3,101,1,339.99,0.2,339.99,67.998,271.992,271.992,948-3
948,4,92,2,209.99,0.2,419.98,83.99600000000001,335.98400000000004,167.99200000000002,948-4
948,5,72,2,619.99,0.2,1239.98,247.996,991.984,495.992,948-5
949,1,9,2,2999.99,0.1,5999.98,599.9979999999999,5399.982,2699.991,949-1
949,2,55,2,2699.99,0.05,5399.98,269.99899999999997,5129.981,2564.9905,949-2
950,1,56,1,5499.99,0.05,5499.99,274.9995,5224.9905,5224.9905,950-1
951,1,59,1,2599.99,0.1,2599.99,259.99899999999997,2339.991,2339.991,951-1
951,2,43,2,5299.99,0.1,10599.98,1059.998,9539.982,4769.991,951-2
951,3,62,2,3499.99,0.2,6999.98,1399.996,5599.9839999999995,2799.992,951-3
952,1,20,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,952-1
952,2,57,1,1999.99,0.05,1999.99,99.99950000000001,1899.9904999999999,1899.9904999999999,952-2
953,1,23,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,953-1
954,1,4,2,2899.99,0.1,5799.98,579.9979999999999,5219.982,2609.991,954-1
955,1,43,1,5299.99,0.1,5299.99,529.999,4769.991,4769.991,955-1
955,2,31,2,1632.99,0.07,3265.98,228.61860000000001,3037.3614,1518.6807,955-2
955,3,96,1,349.99,0.05,349.99,17.4995,332.4905,332.4905,955-3
955,4,63,1,3499.99,0.2,3499.99,699.998,2799.9919999999997,2799.992,955-4
955,5,88,1,189.99,0.05,189.99,9.499500000000001,180.4905,180.4905,955-5
956,1,76,2,299.99,0.1,599.98,59.998000000000005,539.982,269.99100000000004,956-1
956,2,23,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,956-2
956,3,73,2,749.99,0.1,1499.98,149.99800000000002,1349.982,674.991,956-3
956,4,13,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,956-4
956,5,79,2,402.99,0.1,805.98,80.59800000000001,725.3820000000001,362.69100000000003,956-5
957,1,108,2,449.99,0.05,899.98,44.999,854.981,427.4905,957-1
957,2,14,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,957-2
957,3,70,2,659.99,0.05,1319.98,65.99900000000001,1253.981,626.9905,957-3
957,4,66,1,250.99,0.07,250.99,17.569300000000002,233.4207,233.42069999999998,957-4
957,5,111,1,470.99,0.05,470.99,23.549500000000002,447.4405,447.4405,957-5
958,1,51,1,6499.99,0.1,6499.99,649.999,5849.991,5849.991,958-1
958,2,76,1,299.99,0.2,299.99,59.998000000000005,239.99200000000002,239.99200000000002,958-2
959,1,15,1,529.99,0.2,529.99,105.998,423.992,423.992,959-1
959,2,72,1,619.99,0.1,619.99,61.999,557.991,557.991,959-2
959,3,41,1,1469.99,0.05,1469.99,73.4995,1396.4905,1396.4904999999999,959-3
959,4,65,1,346.99,0.07,346.99,24.289300000000004,322.7007,322.7007,959-4
960,1,73,2,749.99,0.05,1499.98,74.99900000000001,1424.981,712.4905,960-1
960,2,52,1,875.99,0.1,875.99,87.599,788.391,788.3910000000001,960-2
960,3,48,2,1499.99,0.05,2999.98,149.999,2849.981,1424.9904999999999,960-3
960,4,83,2,149.99,0.1,299.98,29.998000000000005,269.982,134.991,960-4
961,1,105,1,533.99,0.1,533.99,53.399,480.591,480.591,961-1
961,2,47,2,5299.99,0.2,10599.98,2119.996,8479.984,4239.992,961-2
961,3,65,2,346.99,0.07,693.98,48.57860000000001,645.4014,322.7007,961-3
962,1,65,2,346.99,0.07,693.98,48.57860000000001,645.4014,322.7007,962-1
962,2,64,2,489.99,0.07,979.98,68.5986,911.3814,455.6907,962-2
963,1,4,1,2899.99,0.07,2899.99,202.9993,2696.9907,2696.9907,963-1
964,1,90,1,209.99,0.2,209.99,41.998000000000005,167.99200000000002,167.99200000000002,964-1
964,2,74,1,439.99,0.2,439.99,87.998,351.992,351.992,964-2
965,1,90,2,209.99,0.1,419.98,41.998000000000005,377.982,188.991,965-1
966,1,88,1,189.99,0.05,189.99,9.499500000000001,180.4905,180.4905,966-1
966,2,73,1,749.99,0.07,749.99,52.499300000000005,697.4907000000001,697.4907,966-2
967,1,66,1,250.99,0.2,250.99,50.19800000000001,200.792,200.79200000000003,967-1
967,2,77,2,799.99,0.05,1599.98,79.99900000000001,1519.981,759.9905,967-2
967,3,87,1,189.99,0.1,189.99,18.999000000000002,170.991,170.991,967-3
967,4,103,1,551.99,0.2,551.99,110.39800000000001,441.592,441.59200000000004,967-4
968,1,87,1,189.99,0.2,189.99,37.998000000000005,151.99200000000002,151.99200000000002,968-1
968,2,61,2,4999.99,0.05,9999.98,499.999,9499.981,4749.9905,968-2
968,3,10,2,1549.0,0.05,3098.0,154.9,2943.1,1471.55,968-3
969,1,74,1,439.99,0.2,439.99,87.998,351.992,351.992,969-1
969,2,36,1,832.99,0.1,832.99,83.299,749.691,749.691,969-2
970,1,85,1,329.99,0.1,329.99,32.999,296.991,296.99100000000004,970-1
970,2,48,2,1499.99,0.1,2999.98,299.998,2699.982,1349.991,970-2
970,3,54,2,3199.99,0.1,6399.98,639.998,5759.982,2879.991,970-3
970,4,68,1,449.99,0.1,449.99,44.999,404.991,404.99100000000004,970-4
971,1,70,2,659.99,0.05,1319.98,65.99900000000001,1253.981,626.9905,971-1
971,2,65,2,346.99,0.07,693.98,48.57860000000001,645.4014,322.7007,971-2
971,3,8,2,1799.99,0.05,3599.98,179.99900000000002,3419.9809999999998,1709.9904999999999,971-3
971,4,12,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,971-4
971,5,38,1,549.99,0.2,549.99,109.998,439.992,439.992,971-5
972,1,100,1,489.99,0.2,489.99,97.998,391.992,391.992,972-1
972,2,63,1,3499.99,0.07,3499.99,244.9993,3254.9907,3254.9906999999994,972-2
973,1,4,2,2899.99,0.1,5799.98,579.9979999999999,5219.982,2609.991,973-1
973,2,28,2,2499.99,0.1,4999.98,499.998,4499.982,2249.991,973-2
973,3,47,2,5299.99,0.05,10599.98,529.999,10069.981,5034.9905,973-3
973,4,71,1,416.99,0.07,416.99,29.189300000000003,387.8007,387.8007,973-4
974,1,33,2,469.99,0.1,939.98,93.998,845.982,422.99100000000004,974-1
974,2,22,2,269.99,0.2,539.98,107.99600000000001,431.98400000000004,215.99200000000002,974-2
975,1,110,2,470.99,0.2,941.98,188.39600000000002,753.5840000000001,376.79200000000003,975-1
976,1,26,2,599.99,0.1,1199.98,119.998,1079.982,539.991,976-1
976,2,39,1,1499.99,0.07,1499.99,104.9993,1394.9907,1394.9906999999998,976-2
977,1,52,2,875.99,0.1,1751.98,175.198,1576.782,788.3910000000001,977-1
977,2,69,2,416.99,0.05,833.98,41.699000000000005,792.2810000000001,396.1405,977-2
977,3,27,1,999.99,0.05,999.99,49.999500000000005,949.9905,949.9905,977-3
977,4,80,2,761.99,0.05,1523.98,76.199,1447.781,723.8905,977-4
978,1,106,2,449.99,0.05,899.98,44.999,854.981,427.4905,978-1
978,2,25,2,499.99,0.2,999.98,199.996,799.984,399.992,978-2
978,3,108,2,449.99,0.05,899.98,44.999,854.981,427.4905,978-3
979,1,55,1,2699.99,0.05,2699.99,134.99949999999998,2564.9905,2564.9905,979-1
979,2,71,2,416.99,0.2,833.98,166.79600000000002,667.184,333.59200000000004,979-2
979,3,12,2,549.99,0.1,1099.98,109.998,989.982,494.99100000000004,979-3
979,4,52,1,875.99,0.2,875.99,175.198,700.792,700.792,979-4
980,1,49,2,3499.99,0.2,6999.98,1399.996,5599.9839999999995,2799.992,980-1
980,2,9,1,2999.99,0.1,2999.99,299.99899999999997,2699.991,2699.991,980-2
980,3,64,1,489.99,0.1,489.99,48.999,440.991,440.99100000000004,980-3
981,1,35,1,832.99,0.1,832.99,83.299,749.691,749.691,981-1
981,2,95,2,299.99,0.05,599.98,29.999000000000002,569.981,284.9905,981-2
981,3,21,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,981-3
981,4,36,2,832.99,0.1,1665.98,166.598,1499.382,749.691,981-4
981,5,61,1,4999.99,0.07,4999.99,349.9993,4649.990699999999,4649.990699999999,981-5
982,1,22,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,982-1
982,2,110,1,470.99,0.07,470.99,32.969300000000004,438.02070000000003,438.0207,982-2
982,3,52,1,875.99,0.07,875.99,61.319300000000005,814.6707,814.6707,982-3
982,4,40,2,4999.99,0.05,9999.98,499.999,9499.981,4749.9905,982-4
983,1,63,1,3499.99,0.1,3499.99,349.999,3149.991,3149.991,983-1
983,2,20,2,599.99,0.2,1199.98,239.996,959.984,479.992,983-2
983,3,68,1,449.99,0.07,449.99,31.499300000000005,418.4907,418.4907,983-3
983,4,81,2,1099.99,0.07,2199.98,153.9986,2045.9814000000001,1022.9907,983-4
983,5,88,1,189.99,0.05,189.99,9.499500000000001,180.4905,180.4905,983-5
984,1,68,1,449.99,0.2,449.99,89.998,359.992,359.992,984-1
984,2,81,2,1099.99,0.2,2199.98,439.99600000000004,1759.984,879.9920000000001,984-2
984,3,12,1,549.99,0.1,549.99,54.999,494.991,494.99100000000004,984-3
984,4,111,1,470.99,0.2,470.99,94.19800000000001,376.79200000000003,376.79200000000003,984-4
985,1,5,2,1320.99,0.07,2641.98,184.9386,2457.0414,1228.5207,985-1
985,2,59,1,2599.99,0.2,2599.99,519.9979999999999,2079.9919999999997,2079.9919999999997,985-2
985,3,78,2,647.99,0.05,1295.98,64.799,1231.181,615.5905,985-3
986,1,87,1,189.99,0.1,189.99,18.999000000000002,170.991,170.991,986-1
986,2,78,1,647.99,0.05,647.99,32.3995,615.5905,615.5905,986-2
986,3,26,2,599.99,0.07,1199.98,83.99860000000001,1115.9814000000001,557.9907,986-3
987,1,51,2,6499.99,0.1,12999.98,1299.998,11699.982,5849.991,987-1
987,2,60,2,1559.99,0.2,3119.98,623.9960000000001,2495.984,1247.9920000000002,987-2
987,3,80,1,761.99,0.07,761.99,53.33930000000001,708.6507,708.6506999999999,987-3
988,1,35,1,832.99,0.2,832.99,166.598,666.392,666.392,988-1
988,2,38,1,549.99,0.07,549.99,38.499300000000005,511.4907,511.49069999999995,988-2
988,3,12,2,549.99,0.07,1099.98,76.99860000000001,1022.9814,511.49069999999995,988-3
989,1,99,1,299.99,0.05,299.99,14.999500000000001,284.9905,284.9905,989-1
989,2,27,1,999.99,0.1,999.99,99.99900000000001,899.991,899.991,989-2
989,3,70,1,659.99,0.1,659.99,65.99900000000001,593.991,593.991,989-3
989,4,84,2,109.99,0.07,219.98,15.3986,204.5814,102.29069999999999,989-4
989,5,5,1,1320.99,0.1,1320.99,132.09900000000002,1188.891,1188.891,989-5
990,1,6,2,469.99,0.2,939.98,187.996,751.984,375.992,990-1
990,2,29,1,999.99,0.1,999.99,99.99900000000001,899.991,899.991,990-2
990,3,91,1,349.99,0.1,349.99,34.999,314.991,314.99100000000004,990-3
990,4,14,2,269.99,0.1,539.98,53.998000000000005,485.982,242.991,990-4
991,1,9,2,2999.99,0.2,5999.98,1199.9959999999999,4799.9839999999995,2399.9919999999997,991-1
991,2,79,1,402.99,0.2,402.99,80.59800000000001,322.392,322.39200000000005,991-2
991,3,34,1,469.99,0.2,469.99,93.998,375.992,375.992,991-3
992,1,45,1,869.99,0.07,869.99,60.899300000000004,809.0907,809.0907,992-1
992,2,102,1,489.99,0.1,489.99,48.999,440.991,440.99100000000004,992-2
992,3,20,1,599.99,0.2,599.99,119.998,479.992,479.992,992-3
992,4,101,2,339.99,0.2,679.98,135.996,543.984,271.992,992-4
992,5,7,1,3999.99,0.05,3999.99,199.9995,3799.9905,3799.9904999999994,992-5
993,1,58,1,4999.99,0.2,4999.99,999.998,3999.9919999999997,3999.992,993-1
993,2,36,2,832.99,0.1,1665.98,166.598,1499.382,749.691,993-2
993,3,10,2,1549.0,0.05,3098.0,154.9,2943.1,1471.55,993-3
993,4,99,2,299.99,0.07,599.98,41.9986,557.9814,278.9907,993-4
993,5,79,2,402.99,0.1,805.98,80.59800000000001,725.3820000000001,362.69100000000003,993-5
994,1,37,2,379.99,0.1,759.98,75.998,683.982,341.99100000000004,994-1
994,2,45,1,869.99,0.2,869.99,173.99800000000002,695.992,695.9920000000001,994-2
994,3,66,1,250.99,0.07,250.99,17.569300000000002,233.4207,233.42069999999998,994-3
995,1,16,2,599.99,0.1,1199.98,119.998,1079.982,539.991,995-1
995,2,90,1,209.99,0.2,209.99,41.998000000000005,167.99200000000002,167.99200000000002,995-2
995,3,101,1,339.99,0.1,339.99,33.999,305.991,305.99100000000004,995-3
996,1,68,2,449.99,0.05,899.98,44.999,854.981,427.4905,996-1
996,2,32,1,469.99,0.05,469.99,23.4995,446.4905,446.4905,996-2
997,1,86,2,149.99,0.07,299.98,20.998600000000003,278.9814,139.4907,997-1
997,2,105,2,533.99,0.2,1067.98,213.596,854.384,427.192,997-2
997,3,14,2,269.99,0.07,539.98,37.79860000000001,502.1814,251.0907,997-3
998,1,26,2,599.99,0.05,1199.98,59.999,1139.981,569.9905,998-1
998,2,105,1,533.99,0.2,533.99,106.798,427.192,427.192,998-2
999,1,70,2,659.99,0.07,1319.98,92.39860000000002,1227.5814,613.7907,999-1
999,2,106,1,449.99,0.05,449.99,22.4995,427.4905,427.4905,999-2
1000,1,65,2,346.99,0.05,693.98,34.699000000000005,659.2810000000001,329.6405,1000-1
1000,2,111,1,470.99,0.1,470.99,47.099000000000004,423.891,423.891,1000-2
1000,3,19,2,449.0,0.07,898.0,62.86000000000001,835.14,417.57,1000-3
1000,4,29,2,999.99,0.05,1999.98,99.99900000000001,1899.981,949.9905,1000-4
1001,1,72,1,619.99,0.05,619.99,30.9995,588.9905,588.9905,1001-1
1001,2,45,2,869.99,0.05,1739.98,86.99900000000001,1652.981,826.4905,1001-2
1001,3,58,1,4999.99,0.1,4999.99,499.999,4499.991,4499.991,1001-3
1001,4,111,1,470.99,0.07,470.99,32.969300000000004,438.02070000000003,438.0207,1001-4
1002,1,100,1,489.99,0.05,489.99,24.4995,465.4905,465.4905,1002-1
1002,2,83,1,149.99,0.1,149.99,14.999000000000002,134.991,134.991,1002-2
1002,3,8,2,1799.99,0.1,3599.98,359.99800000000005,3239.982,1619.991,1002-3
